ItemReFabricType,RebodyPattern0LightColor,RebodyPattern1LightColor,RebodyPattern2LightColor,RebodyPattern3LightColor,RebodyPattern4LightColor,RebodyPattern5LightColor,RebodyPattern6LightColor,RebodyPattern7LightColor,RefabricPattern0LightColor,RefabricPattern1LightColor,RefabricPattern2LightColor,RefabricPattern3LightColor,RefabricPattern4LightColor,RefabricPattern5LightColor,RefabricPattern6LightColor,RefabricPattern7LightColor,RemakeLotType,ItemUniqueID,RemakeKitNum,UniqueID,d4f43b0b u8,ReBodyPattern0Color0,ReBodyPattern0Color1,ReBodyPattern1Color0,ReBodyPattern1Color1,ReBodyPattern2Color0,ReBodyPattern2Color1,ReBodyPattern3Color0,ReBodyPattern3Color1,ReBodyPattern4Color0,ReBodyPattern4Color1,ReBodyPattern5Color0,ReBodyPattern5Color1,ReBodyPattern6Color0,ReBodyPattern6Color1,ReBodyPattern7Color0,ReBodyPattern7Color1,ReBodyPatternNum,ReFabricPattern0Color0,ReFabricPattern0Color1,ReFabricPattern0VisibleOff,ReFabricPattern1Color0,ReFabricPattern1Color1,ReFabricPattern2Color0,ReFabricPattern2Color1,ReFabricPattern3Color0,ReFabricPattern3Color1,ReFabricPattern4Color0,ReFabricPattern4Color1,ReFabricPattern5Color0,ReFabricPattern5Color1,ReFabricPattern6Color0,ReFabricPattern6Color1,ReFabricPattern7Color0,ReFabricPattern7Color1,ReFabricPatternNum
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3556,1,210,0,6,10,7,8,9,10,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3551,4,211,0,6,12,7,3,9,2,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3553,3,213,0,6,12,7,12,9,11,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,3557,2,215,0,6,6,7,7,9,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,710,2,216,0,6,6,7,7,9,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1708,1,218,0,1,10,7,10,6,10,4,10,2,10,11,10,12,10,10,10,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,2776,2,220,0,12,12,7,7,2,2,5,5,10,10,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,742,2,221,0,0,9,9,9,8,8,12,11,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,2770,7,222,0,9,7,10,12,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1411,1,223,0,5,0,7,9,4,10,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,739,2,224,0,9,9,9,9,0,0,7,7,9,9,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3467,1,226,0,6,6,4,4,1,1,7,7,14,14,14,14,14,14,14,14,3,14,7,0,14,4,14,1,14,11,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1229,2,227,0,12,12,10,12,12,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,907,2,228,0,1,11,7,10,6,6,11,11,10,10,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,908,1,229,0,11,10,12,10,10,10,1,10,0,10,6,10,2,10,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1892,1,230,0,8,5,12,2,10,12,9,7,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1117,1,231,0,0,1,11,4,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,333,2,232,0,9,7,9,9,9,12,1,7,4,4,12,12,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3444,1,234,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,14,4,0,14,1,14,6,14,8,14,13,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1143,2,236,0,10,8,6,8,11,11,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1845,1,239,0,1,0,7,0,6,0,5,9,10,9,4,9,12,1,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1319,2,240,0,12,10,11,10,10,11,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3595,7,241,0,10,12,11,12,12,12,9,12,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,918,1,242,0,12,12,12,6,7,7,2,2,4,7,12,9,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,2012,1,244,0,6,11,6,11,6,11,6,11,6,11,6,11,6,11,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1849,2,246,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,14,4,0,14,2,14,7,14,13,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1823,1,248,0,10,10,12,12,4,4,7,7,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1783,1,249,0,8,8,12,12,4,4,14,14,14,14,14,14,14,14,14,14,2,14,1,0,14,4,14,6,14,14,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1632,7,250,0,1,1,6,6,2,2,13,13,9,9,11,11,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3442,1,252,0,8,0,0,9,9,0,12,1,4,12,10,10,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1241,7,253,0,8,13,9,13,9,13,10,13,12,13,5,13,7,13,1,13,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3586,1,254,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,14,7,0,14,1,14,3,14,4,14,5,14,9,14,13,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1199,1,255,0,0,1,1,2,4,6,6,7,12,10,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3340,2,256,0,0,0,8,8,7,7,12,12,10,10,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1899,1,257,0,12,12,8,8,8,8,8,8,14,14,14,14,14,14,14,14,3,14,12,0,14,12,14,14,14,14,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,338,1,258,0,1,12,0,10,4,12,7,11,6,11,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,1802,7,259,0,1,5,4,4,12,12,9,9,6,6,2,2,14,14,14,14,5,14,0,0,14,5,14,6,14,12,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1434,1,263,0,6,7,11,10,4,0,0,11,7,5,2,3,12,7,1,4,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1868,1,266,0,7,5,1,5,2,5,4,5,12,5,10,5,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,997,1,267,0,10,1,12,9,4,10,6,8,2,12,9,6,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1495,1,268,0,1,8,4,8,6,8,2,8,10,8,12,8,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,1628,1,269,0,10,10,12,12,6,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3584,1,270,0,1,13,5,13,12,10,10,10,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3445,4,271,0,10,10,12,12,11,11,6,6,14,14,14,14,14,14,14,14,3,14,13,0,14,6,14,4,14,13,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1836,1,272,0,12,12,8,12,9,12,2,2,7,7,6,6,5,5,3,3,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1234,7,273,0,5,12,1,12,4,12,6,12,11,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1308,1,274,0,7,11,9,12,0,10,12,1,11,4,8,6,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1328,1,275,0,7,11,9,12,0,10,12,1,11,4,8,6,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,957,1,277,0,12,12,2,12,4,12,6,12,0,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,896,1,279,0,8,8,9,8,4,8,11,7,2,5,12,8,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,839,2,281,0,11,11,12,11,10,11,7,11,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3064,1,282,0,4,12,1,12,7,10,6,10,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1792,1,284,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,12,12,0,12,13,12,6,1,1,13,13,5,13,14,14,14,14,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1499,3,285,0,0,8,8,8,9,9,6,7,1,12,9,9,14,14,14,14,5,14,14,1,14,1,14,4,14,7,14,14,14,14,14,14,14,14,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1501,1,286,0,8,12,8,8,9,9,4,2,7,12,13,13,14,14,14,14,5,14,14,1,14,1,14,4,14,7,14,14,14,14,14,14,14,14,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1500,1,287,0,2,8,8,8,9,9,12,2,11,12,11,11,14,14,14,14,5,14,14,1,14,1,14,4,14,7,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3562,4,290,0,10,11,12,11,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,3559,5,291,0,10,10,12,12,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3271,7,292,0,8,10,0,10,9,10,9,10,0,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3270,7,293,0,8,11,0,11,9,11,9,11,0,11,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3275,3,294,0,8,10,0,10,9,10,9,10,0,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3193,3,296,0,8,10,0,10,9,10,9,10,0,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3196,6,297,0,8,10,0,10,9,10,9,10,0,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3191,7,298,0,8,10,0,10,9,10,9,10,0,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3200,8,299,0,8,8,0,0,9,9,9,9,9,9,14,14,14,14,14,14,4,14,10,0,14,5,14,9,14,14,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3509,6,300,0,8,10,9,6,8,10,8,1,9,11,12,12,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3194,5,301,0,8,10,0,10,9,10,9,10,0,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3195,5,302,0,8,10,0,10,9,10,9,10,0,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1626,3,303,0,6,6,4,4,9,9,10,10,12,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1627,5,304,0,6,6,4,4,9,9,10,10,12,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1625,7,305,0,6,6,4,4,9,9,10,10,12,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3563,7,306,0,10,11,12,9,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3561,4,307,0,10,10,12,12,14,14,14,14,14,14,14,14,14,14,14,14,1,14,4,0,14,2,14,14,14,14,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3560,7,308,0,10,10,12,12,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,998,9,309,0,12,12,4,12,1,10,8,12,9,12,10,10,11,11,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,383,5,310,0,8,9,1,10,9,10,4,10,12,10,10,10,2,12,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1753,1,311,0,12,5,9,0,6,6,2,2,8,6,10,4,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,725,1,312,0,8,8,9,9,0,0,14,14,14,14,14,14,14,14,14,14,2,14,12,0,14,2,14,6,14,0,14,11,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1799,3,313,0,9,9,6,9,4,9,1,12,10,5,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1631,1,314,0,1,11,5,12,9,9,8,8,11,11,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,929,7,316,0,12,12,11,11,10,10,2,2,5,5,9,9,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,928,1,317,0,9,12,11,11,7,0,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3616,7,318,0,12,10,1,10,4,10,7,10,10,10,9,10,8,10,12,10,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3623,1,320,0,6,13,2,13,4,13,11,13,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3618,3,321,0,8,8,0,0,9,9,7,7,14,14,14,14,14,14,14,14,3,14,1,0,14,4,14,7,14,14,14,14,14,14,14,14,14,14,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3622,1,322,0,9,9,8,8,1,1,10,10,14,14,14,14,14,14,14,14,3,14,6,0,14,7,14,2,14,4,14,14,14,14,14,14,14,14,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3621,3,323,0,8,8,1,1,12,12,10,10,4,4,0,0,5,5,2,2,7,14,12,0,14,10,14,5,14,0,14,7,14,2,14,13,14,13,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3617,3,324,0,8,8,9,9,7,7,6,6,2,2,12,12,10,10,11,11,7,14,14,1,14,6,14,1,14,13,14,4,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1263,4,325,0,6,8,7,8,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3658,2,326,0,6,6,8,7,9,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3672,1,327,0,7,7,7,4,7,0,12,1,12,2,12,6,7,1,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1081,7,328,0,10,12,12,10,9,12,8,12,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3675,1,329,0,7,7,12,12,6,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3697,1,334,0,12,10,7,10,1,10,2,10,4,10,5,10,6,10,10,10,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3699,1,335,1,10,12,1,13,10,12,10,12,10,12,10,12,10,12,10,12,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3702,1,336,0,8,8,7,7,9,9,12,12,14,14,14,14,14,14,14,14,3,14,7,0,14,4,14,2,14,14,14,14,14,14,14,14,14,14,
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,3701,3,337,0,8,8,7,7,9,9,12,12,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,808,3,340,0,9,8,12,12,6,12,1,8,7,8,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1779,2,342,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,12,12,0,9,9,10,10,1,1,2,2,7,7,6,6,5,5,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3499,7,343,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3502,8,344,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,9,0,14,12,14,11,14,9,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3500,7,345,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3498,7,346,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3497,7,347,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3504,7,348,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3505,7,350,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3503,7,351,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3501,7,352,0,5,5,4,4,2,2,7,7,0,0,6,6,3,3,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1861,2,353,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,13,6,0,13,1,13,11,13,13,13,13,13,2,13,13,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,832,1,354,0,4,10,6,10,7,10,1,10,5,11,2,11,10,11,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,840,2,355,0,12,12,8,12,9,10,11,11,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3692,2,356,0,8,8,12,12,9,9,14,14,14,14,14,14,14,14,14,14,2,14,12,0,14,9,14,4,14,7,14,14,14,14,14,14,14,14,
